DATE OCC,Crm Cd Desc,AREA NAME,Status Desc,TIME OCC,quater
06/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
06/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1500,2023Q2
05/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2023Q2
03/16/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2023Q1
08/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,400,2023Q3
09/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q3
01/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q1
12/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1100,2023Q4
09/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q3
02/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,847,2023Q1
02/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2023Q1
01/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q1
12/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2023Q4
03/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q1
08/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q3
05/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q2
02/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2023Q1
12/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q4
03/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2023Q1
05/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q2
12/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2023Q4
11/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q4
10/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q4
07/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q3
08/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2245,2023Q3
11/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
08/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
07/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q3
05/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2100,2023Q2
09/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
09/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q3
11/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q4
06/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2023Q2
09/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q3
10/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1625,2023Q4
10/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,630,2023Q4
04/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q2
10/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
05/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,155,2023Q2
09/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q3
11/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q4
03/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q1
01/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2023Q1
01/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1130,2023Q1
06/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2023Q2
04/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q2
07/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
05/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2355,2023Q2
06/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q2
03/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q1
05/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1015,2023Q2
05/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q2
03/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q1
09/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q3
02/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q1
02/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1210,2023Q1
07/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2023Q3
03/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q1
11/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,450,2023Q4
02/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q1
01/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2023Q1
03/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1535,2023Q1
08/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q3
07/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2023Q3
01/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2023Q1
08/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2023Q3
05/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q2
11/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2023Q4
03/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1745,2023Q1
08/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2023Q3
11/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1726,2023Q4
12/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q4
08/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q3
01/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q1
03/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q1
10/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1530,2023Q4
09/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2023Q3
05/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2023Q2
09/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q3
01/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q1
08/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2023Q3
11/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,157,2023Q4
09/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1830,2023Q3
09/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q3
04/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
10/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2023Q4
05/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,810,2023Q2
05/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2023Q2
01/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q1
03/16/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q1
03/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q1
10/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q4
01/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q1
11/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1000,2023Q4
01/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1335,2023Q1
08/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2023Q3
09/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1500,2023Q3
06/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,15,2023Q2
01/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,700,2023Q1
09/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q3
12/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q4
03/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q1
12/16/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2023Q4
01/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2023Q1
04/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2023Q2
01/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q1
05/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1740,2023Q2
11/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q4
05/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q2
09/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2023Q3
07/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1800,2023Q3
05/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q2
12/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1230,2023Q4
11/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
09/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,730,2023Q3
02/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1525,2023Q1
07/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2023Q3
05/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2023Q2
04/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q2
05/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,300,2023Q2
06/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1018,2023Q2
05/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1330,2023Q2
09/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q3
11/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q4
12/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
01/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1410,2023Q1
10/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2023Q4
02/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1820,2023Q1
08/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q3
07/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2023Q3
11/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q4
10/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
05/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q2
02/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2023Q1
01/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q1
07/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q3
02/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q1
04/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q2
07/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
10/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,930,2023Q4
11/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q4
02/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q1
07/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q3
07/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q3
02/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1840,2023Q1
02/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2120,2023Q1
06/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1700,2023Q2
03/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2023Q1
07/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q3
12/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1730,2023Q4
05/06/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,530,2023Q2
09/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q3
01/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1700,2023Q1
10/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q4
09/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2023Q3
05/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,820,2023Q2
08/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q3
03/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,1000,2023Q1
08/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,130,2023Q3
11/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q4
05/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2023Q2
09/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1600,2023Q3
07/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1800,2023Q3
07/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1720,2023Q3
04/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q2
11/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,230,2023Q4
07/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q3
01/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2023Q1
10/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2040,2023Q4
08/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q3
09/05/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q3
04/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2023Q2
01/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2023Q1
11/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
07/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2140,2023Q3
02/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q1
01/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,400,2023Q1
07/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2023Q3
06/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2023Q2
08/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
10/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2330,2023Q4
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1,2023Q3
05/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2023Q2
07/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2140,2023Q3
10/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1025,2023Q4
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,330,2023Q3
10/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1930,2023Q4
12/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,500,2023Q4
12/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1000,2023Q4
01/23/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2023Q1
10/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q4
03/31/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q1
12/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1820,2023Q4
09/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q3
04/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
06/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
05/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q2
03/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2023Q1
01/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q1
01/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1700,2023Q1
04/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q2
10/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,15,2023Q4
09/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q3
09/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q3
03/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,427,2023Q1
10/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,2230,2023Q4
09/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1700,2023Q3
01/10/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2345,2023Q1
06/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q2
08/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2130,2023Q3
06/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2105,2023Q2
09/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q3
01/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,700,2023Q1
01/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q1
01/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2023Q1
09/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,600,2023Q3
06/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q2
02/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2023Q1
02/13/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,820,2023Q1
04/26/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
11/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2023Q4
01/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2023Q1
03/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1119,2023Q1
04/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q2
12/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2040,2023Q4
07/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,418,2023Q3
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1200,2023Q3
04/24/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1900,2023Q2
11/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
10/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1840,2023Q4
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,323,2023Q3
06/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2023Q2
11/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2023Q4
12/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q4
02/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,500,2023Q1
09/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q3
10/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,700,2023Q4
09/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q3
02/18/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Arrest,230,2023Q1
05/09/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2300,2023Q2
01/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2023Q1
07/08/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q3
09/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1410,2023Q3
12/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
11/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q4
02/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q1
03/07/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1430,2023Q1
07/19/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1245,2023Q3
01/17/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1030,2023Q1
10/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1300,2023Q4
05/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1730,2023Q2
12/02/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Adult Other,1500,2023Q4
01/27/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2210,2023Q1
07/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1500,2023Q3
09/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1725,2023Q3
07/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q3
10/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1400,2023Q4
06/28/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1100,2023Q2
12/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,900,2023Q4
10/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
03/01/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q1
03/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,200,2023Q1
12/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q4
06/05/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2230,2023Q2
04/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q2
06/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
03/11/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q1
08/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,800,2023Q3
10/14/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2000,2023Q4
01/04/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,520,2023Q1
10/25/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,100,2023Q4
04/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,30,2023Q2
09/03/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1800,2023Q3
06/20/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2030,2023Q2
01/30/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2200,2023Q1
11/22/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,530,2023Q4
04/15/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2100,2023Q2
09/12/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2345,2023Q3
03/29/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,2340,2023Q1
09/21/2023 12:00:00 AM,VEHICLE - STOLEN,Rampart,Invest Cont,1600,2023Q3
